"","detailUrl","jobTitle","company","location","date","Salary From","Salary To","Id","Skill","Count"
"49","https://www.seek.com.au/job/33061617","Manager, Imaging & Quantitative Analysis / Senior Scientist","Australian Nuclear Science and Technology Organisation","Sydney","2017-03-20T06:34:16Z","NA","NA",49,"Modelling",0
"50","https://www.seek.com.au/job/33061617","Manager, Imaging & Quantitative Analysis / Senior Scientist","Australian Nuclear Science and Technology Organisation","Sydney","2017-03-20T06:34:16Z","NA","NA",50,"C++",110
"51","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",51,"Python",0
"52","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",52,"programming",0
"53","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",53,"analytics",2
"54","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",54,"mathematics",0
"55","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",55,"machine learning",0
"56","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",56,"team",0
"57","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",57,"Cooperation",0
"58","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",58,"statistics",0
"59","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",59,"mathematics",0
"60","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",60,"SQL",0
"61","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",61,"communication",1
"62","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",62,"big data",0
"63","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",63,"design",0
"64","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",64,"visualization",0
"65","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",65,"Hadoop",0
"66","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",66,"Java",0
"67","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",67,"research",0
"68","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",68,"creative",0
"69","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",69,"MATLAB",0
"70","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",70,"predictive analytics",0
"71","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",71,"SAS",7
"72","https://www.seek.com.au/job/33088067","Data Analyst","Finite IT Recruitment Solutions","Sydney","2017-03-23T03:15:09Z","NA","NA",72," R ",0
