"","detailUrl","jobTitle","company","location","date","Id","Skill","Count"
"95","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",95,"Cooperation",0
"96","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",96,"statistics",1
"97","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",97,"SQL",0
"98","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",98,"communication",0
"99","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",99,"big data",1
"100","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",100,"design",0
"101","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",101,"visualization",0
"102","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",102,"Hadoop",0
"103","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",103,"Java",0
"104","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",104,"research",1
"105","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",105,"creative",0
"106","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",106,"MATLAB",0
"107","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",107,"SAS",0
"108","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",108," R ",0
"109","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",109,"Modelling",0
"110","http://www.dice.com/job/result/RTX0fd439/96914201?src=19","Data Scientist","MDA Information Systems LLC","McLean, VA","2017-03-23",110,"Phd",0
"111","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",111,"Python",5
"112","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",112,"programming",1
"113","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",113,"analytics",4
"114","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",114,"mathematics",0
"115","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",115,"machine learning",1
"116","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",116,"team",5
"117","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",117,"Cooperation",0
"118","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",118,"statistics",0
"119","http://www.dice.com/job/result/uhgbot/706025?src=19","Data Science Architect","UnitedHealth Group","Hyderabad","2017-03-26",119,"SQL",5
